0	0.09048231229057689
1	5.274599999999981E-5
2	0.058273672465501934
3	5.274599999999981E-5
4	0.08576221913729239
5	5.274599999999981E-5
6	0.01853688409473214
7	5.274599999999981E-5
8	5.274599999999981E-5
9	5.274599999999981E-5
10	5.274599999999981E-5
11	5.274599999999981E-5
12	0.008427736719484208
13	5.274599999999981E-5
14	0.01715250829594515
15	5.274599999999981E-5
16	0.029799534664075
17	5.274599999999981E-5
18	0.01246328086601967
19	5.274599999999981E-5
